i,j,a_ij,b_ij,distance
12,68,0.0004530371348972622,22.651856744863107,22.651856744863107
12,70,0.000773817408309053,38.69087041545265,38.69087041545265
12,72,0.0004299611665848422,21.498058329242106,21.498058329242106
12,75,0.00019830304266498668,9.915152133249334,9.915152133249334
12,78,0.0005150315698259151,25.751578491295756,25.751578491295756
12,82,0.0005697464783457349,28.487323917286744,28.487323917286744
12,83,0.0008741867350913608,43.709336754568035,43.709336754568035
12,84,0.0004946178079014491,24.730890395072453,24.730890395072453
12,85,0.00044908268826523973,22.454134413261986,22.454134413261986
12,86,0.0008407324810983894,42.03662405491947,42.03662405491947
12,88,0.0004541003766208461,22.705018831042302,22.705018831042302
12,90,0.0008680135553709426,43.400677768547126,43.400677768547126
12,91,0.0005832496536485875,29.162482682429378,29.162482682429378
12,92,0.0007354601481732319,36.77300740866159,36.77300740866159
12,94,0.00045663904306578033,22.831952153289016,22.831952153289016
12,96,0.0006463672517925013,32.31836258962506,32.31836258962506
12,99,0.0004513058674981847,22.565293374909235,22.565293374909235
12,100,0.00035721233857339657,17.860616928669828,17.860616928669828
12,101,0.0008656977234543211,43.28488617271606,43.28488617271606
12,102,0.0007561285621704296,37.80642810852147,37.80642810852147
12,104,0.0007182054379793831,35.91027189896915,35.91027189896915
12,105,0.0003482422260557867,17.412111302789334,17.412111302789334
12,106,0.0007933068734623617,39.66534367311808,39.66534367311808
12,107,0.0007477710661973202,37.38855330986601,37.38855330986601
12,108,0.0008163890365381434,40.81945182690717,40.81945182690717
12,110,0.0006488196634440881,32.440983172204405,32.440983172204405
12,111,0.000452819199240567,22.640959962028347,22.640959962028347
12,112,0.0002735124018649304,13.675620093246518,13.675620093246518
12,113,0.0005424273485990896,27.121367429954482,27.121367429954482
12,114,0.0009395576632999594,46.97788316499796,46.97788316499796
12,115,0.0005445740170856716,27.228700854283577,27.228700854283577
12,117,0.0008384291757006341,41.921458785031696,41.921458785031696
12,118,0.00070796493510408,35.398246755204,35.398246755204
12,119,0.0006890673658442288,34.45336829221144,34.45336829221144
12,121,0.0005862049853245133,29.31024926622566,29.31024926622566
12,122,0.0004887710454568663,24.438552272843317,24.438552272843317
12,125,0.0006244784121427557,31.223920607137785,31.223920607137785
12,126,0.0007945380180413913,39.726900902069566,39.726900902069566
12,127,0.0007465921754831544,37.32960877415772,37.32960877415772
12,128,0.0004519602068838069,22.598010344190346,22.598010344190346
12,131,0.0007467712675733437,37.33856337866718,37.33856337866718
12,134,0.00037838524754351527,18.919262377175762,18.919262377175762
12,137,0.0008355158523928602,41.775792619643006,41.775792619643006
12,144,0.0007370685668934892,36.853428344674455,36.853428344674455
12,148,0.0006989385326193864,34.946926630969315,34.946926630969315
12,149,7.542474101651966e-05,3.7712370508259823,3.7712370508259823
13,1,0.0007369211880592757,36.84605940296378,36.84605940296378
13,3,0.0008491367692174245,42.456838460871225,42.456838460871225
13,4,0.000739493139626655,36.97465698133275,36.97465698133275
13,9,0.00020672350065862075,10.336175032931038,10.336175032931038
13,10,0.0004164952278783902,20.82476139391951,20.82476139391951
13,12,0.0009720902961549041,48.6045148077452,48.6045148077452
13,14,0.0006430086639579416,32.15043319789708,32.15043319789708
13,17,0.0008585619653454989,42.92809826727495,42.92809826727495
13,19,0.00043469174841955584,21.734587420977793,21.734587420977793
13,20,0.0004514737132133755,22.573685660668772,22.573685660668772
13,21,0.00035306568815464157,17.653284407732077,17.653284407732077
13,22,0.0006121860882868814,30.609304414344066,30.609304414344066
13,23,0.000738397818261628,36.919890913081396,36.919890913081396
13,25,0.0009169857087319017,45.84928543659508,45.84928543659508
13,29,0.0009250249414377056,46.25124707188528,46.25124707188528
13,32,0.0009552009238348958,47.760046191744784,47.760046191744784
13,33,0.00046873387469373176,23.43669373468659,23.43669373468659
13,34,0.0008563165130554241,42.8158256527712,42.8158256527712
13,36,0.0007597318374335127,37.98659187167563,37.98659187167563
13,37,0.000939301580397589,46.96507901987945,46.96507901987945
13,38,0.0009028069499493175,45.14034749746587,45.14034749746587
13,39,0.0005843546025230353,29.217730126151764,29.217730126151764
13,40,0.0008620980593797184,43.10490296898592,43.10490296898592
13,42,0.0006310318024929297,31.551590124646484,31.551590124646484
13,44,0.0007497857391995616,37.489286959978074,37.489286959978074
13,46,0.00026296677859614746,13.148338929807373,13.148338929807373
13,49,0.00027255251642655437,13.627625821327719,13.627625821327719
13,50,0.0004077679621251343,20.388398106256716,20.388398106256716
13,51,0.0005921182138375229,29.605910691876144,29.605910691876144
13,55,0.0009247768836253,46.238844181264994,46.238844181264994
13,56,0.0008822106177351122,44.110530886755605,44.110530886755605
13,57,0.0006332446385643793,31.66223192821896,31.66223192821896
13,58,0.0005365258723844796,26.82629361922398,26.82629361922398
13,63,0.0009265634226803851,46.32817113401925,46.32817113401925
13,64,0.00036721762276891476,18.360881138445738,18.360881138445738
13,66,0.0008629808104011929,43.14904052005964,43.14904052005964
13,68,0.0007328888488287019,36.644442441435096,36.644442441435096
13,69,0.0009765827035520664,48.82913517760332,48.82913517760332
13,71,0.000518598096142297,25.929904807114852,25.929904807114852
13,72,0.000827173706630237,41.35868533151185,41.35868533151185
13,73,0.0008472739908289645,42.36369954144822,42.36369954144822
13,74,0.0005094813217316139,25.474066086580695,25.474066086580695
13,76,0.0007083403906885694,35.41701953442847,35.41701953442847
13,77,0.0008609842236922917,43.049211184614585,43.049211184614585
13,78,0.0005779890875655731,28.89945437827865,28.89945437827865
13,79,0.00073593580465852,36.796790232926,36.796790232926
13,80,0.0004922519537664654,24.612597688323266,24.612597688323266
13,84,0.0004854368253607945,24.271841268039726,24.271841268039726
13,85,0.0005157870737705147,25.789353688525736,25.789353688525736
13,88,0.0008423320908349342,42.11660454174671,42.11660454174671
13,91,0.000954892946387998,47.744647319399895,47.744647319399895
13,92,0.0003404712068692377,17.023560343461885,17.023560343461885
13,93,0.0006611169675357037,33.05584837678518,33.05584837678518
13,94,0.0009322543692841008,46.61271846420504,46.61271846420504
13,97,0.00093169852650233,46.5849263251165,46.5849263251165
13,98,0.0007804836059989819,39.024180299949094,39.024180299949094
13,101,0.00023374951535046125,11.687475767523063,11.687475767523063
13,104,0.0003987303336653928,19.93651668326964,19.93651668326964
13,106,0.00020752244537215666,10.376122268607833,10.376122268607833
13,109,0.000815249782973509,40.76248914867545,40.76248914867545
13,111,0.0006274488435090833,31.37244217545416,31.37244217545416
13,112,0.0009020934372953219,45.10467186476609,45.10467186476609
13,113,0.0003576870474753396,17.88435237376698,17.88435237376698
13,115,0.0003578653683794289,17.893268418971445,17.893268418971445
13,116,0.0001708906508136452,8.54453254068226,8.54453254068226
13,118,0.0008221695060791304,41.10847530395652,41.10847530395652
13,119,0.0009471666500074886,47.35833250037443,47.35833250037443
13,121,0.0003145952922563454,15.72976461281727,15.72976461281727
13,122,0.0004791382347759718,23.95691173879859,23.95691173879859
13,127,0.0007515654251471389,37.57827125735694,37.57827125735694
13,131,0.0006985737341091,34.928686705455,34.928686705455
13,132,0.00039193666758905143,19.596833379452573,19.596833379452573
13,133,0.0005592017994977377,27.960089974886884,27.960089974886884
13,135,0.0005906800239580132,29.534001197900658,29.534001197900658
13,137,0.00016901493199277548,8.450746599638773,8.450746599638773
13,138,0.00037137736446646964,18.56886822332348,18.56886822332348
13,140,0.0005927767367726788,29.63883683863394,29.63883683863394
13,141,0.0007439040466280947,37.19520233140473,37.19520233140473
13,142,0.00012842227133327515,6.421113566663758,6.421113566663758
13,143,0.0003503030916182371,17.515154580911855,17.515154580911855
13,146,0.00042843759500978313,21.421879750489154,21.421879750489154
13,148,0.0007596881129795607,37.98440564897803,37.98440564897803
13,149,0.0009693828883608649,48.469144418043236,48.469144418043236
13,150,0.00043783958207933035,21.891979103966516,21.891979103966516
14,2,0.0008422954843343094,42.11477421671547,42.11477421671547
14,3,0.00018319125224042739,9.159562612021368,9.159562612021368
14,5,0.00038550639487428977,19.275319743714487,19.275319743714487
14,6,0.0007286905081251144,36.434525406255716,36.434525406255716
14,7,0.00038762739096184426,19.381369548092213,19.381369548092213
14,9,0.0007415528369042291,37.07764184521145,37.07764184521145
14,10,0.0009720727499431795,48.60363749715897,48.60363749715897
14,12,0.000732315652748769,36.61578263743845,36.61578263743845
14,13,0.0009697710989519325,48.48855494759662,48.48855494759662
14,14,0.0008201068030266695,41.00534015133347,41.00534015133347
14,15,0.0005566451679939593,27.832258399697963,27.832258399697963
14,17,0.00012024742091840734,6.012371045920367,6.012371045920367
14,20,0.0004346470066832751,21.732350334163755,21.732350334163755
14,21,0.0004108605962967057,20.543029814835283,20.543029814835283
14,22,0.0008687806373687446,43.439031868437226,43.439031868437226
14,23,0.0006783791253937246,33.91895626968623,33.91895626968623
14,24,0.0006987544954010433,34.937724770052164,34.937724770052164
14,25,0.00035284730034366264,17.64236501718313,17.64236501718313
14,27,0.0008494688750355957,42.47344375177978,42.47344375177978
14,31,0.0008499439305535692,42.497196527678454,42.497196527678454
14,33,0.00031393050152783816,15.696525076391906,15.696525076391906
14,35,0.0008557493098162431,42.78746549081215,42.78746549081215
14,36,0.0007950649588970544,39.75324794485272,39.75324794485272
14,38,0.0004319875131823471,21.599375659117353,21.599375659117353
14,42,0.0007723965238949572,38.61982619474786,38.61982619474786
14,44,0.0003573480981601674,17.867404908008368,17.867404908008368
14,45,0.0008069302789138858,40.346513945694284,40.346513945694284
14,46,0.0007833421577314138,39.16710788657069,39.16710788657069
14,49,0.0005282056589511399,26.41028294755699,26.41028294755699
14,51,0.0009222412784290851,46.11206392145425,46.11206392145425
14,52,0.00036168218947047316,18.084109473523657,18.084109473523657
14,53,0.0005561519388222867,27.807596941114337,27.807596941114337
14,57,0.0007557093811877972,37.785469059389854,37.785469059389854
14,58,0.00041652962867290617,20.826481433645306,20.826481433645306
14,59,0.000993170859244609,49.658542962230456,49.658542962230456
14,63,0.0009064251232299481,45.3212561614974,45.3212561614974
14,66,0.0003203661110646546,16.01830555323273,16.01830555323273
14,68,0.00010436147586986268,5.218073793493134,5.218073793493134
14,72,0.00011946063952777095,5.973031976388547,5.973031976388547
14,75,0.0005448843760158987,27.24421880079493,27.24421880079493
14,78,0.0006238560020297767,31.192800101488835,31.192800101488835
14,82,0.0009111667219914304,45.55833609957152,45.55833609957152
14,84,0.0005348750827319242,26.743754136596205,26.743754136596205
14,85,0.00023163192262354705,11.581596131177351,11.581596131177351
14,88,0.00014610719533959175,7.3053597669795876,7.3053597669795876
14,91,0.0002979580583212552,14.897902916062758,14.897902916062758
14,92,0.0007250703610694814,36.25351805347407,36.25351805347407
14,94,0.0007398368535363752,36.991842676818756,36.991842676818756
14,96,0.0009943155934393868,49.71577967196934,49.71577967196934
14,97,0.0009622133151141314,48.11066575570656,48.11066575570656
14,99,0.0008000948245054827,40.00474122527413,40.00474122527413
14,100,0.0005350175659341976,26.750878296709878,26.750878296709878
14,101,0.0008058087666014025,40.29043833007012,40.29043833007012
14,104,0.0007356675183538454,36.78337591769227,36.78337591769227
14,105,0.0006910619568038195,34.55309784019097,34.55309784019097
14,106,0.0005788816521682636,28.94408260841318,28.94408260841318
14,107,0.0008783202251624125,43.91601125812062,43.91601125812062
14,108,0.0009956352880935383,49.78176440467691,49.78176440467691
14,110,0.0009974757482461077,49.87378741230538,49.87378741230538
14,111,0.0005895482362403798,29.477411812018985,29.477411812018985
14,112,0.0001692590314723467,8.462951573617335,8.462951573617335
14,113,0.000446584772924746,22.329238646237297,22.329238646237297
14,115,0.00041503658772642333,20.751829386321166,20.751829386321166
14,116,0.0009148294602263031,45.74147301131515,45.74147301131515
14,118,0.0003638651571806648,18.19325785903324,18.19325785903324
14,119,0.00037471790295160053,18.735895147580027,18.735895147580027
14,121,0.0004568836808673837,22.844184043369186,22.844184043369186
14,122,0.0005209530006230007,26.047650031150035,26.047650031150035
14,125,0.0008897801603854601,44.489008019273,44.489008019273
14,127,0.0003977819846866335,19.889099234331674,19.889099234331674
14,128,0.00046748018879867444,23.374009439933722,23.374009439933722
14,131,0.0003997546998550458,19.987734992752287,19.987734992752287
14,134,0.0006934381035071483,34.67190517535741,34.67190517535741
14,137,0.0006275034233070922,31.375171165354608,31.375171165354608
14,138,0.0008795656295533862,43.978281477669306,43.978281477669306
14,141,0.0008002827464314992,40.01413732157496,40.01413732157496
14,142,0.0008737539559070528,43.68769779535264,43.68769779535264
14,143,0.0007996786334817501,39.9839316740875,39.9839316740875
14,146,0.0009039011665570671,45.19505832785335,45.19505832785335
14,148,0.0008742846487614482,43.71423243807241,43.71423243807241
14,149,0.0004156217203968026,20.781086019840128,20.781086019840128
15,2,0.0005633705734389284,28.16852867194642,28.16852867194642
15,6,0.0004959103523699242,24.795517618496206,24.795517618496206
15,8,0.0008931714205758448,44.65857102879223,44.65857102879223
15,11,0.0008463696605853571,42.31848302926785,42.31848302926785
15,12,0.0005432867911599925,27.16433955799962,27.16433955799962
15,13,0.0006154454359724808,30.77227179862404,30.77227179862404
15,14,0.000913101658065401,45.65508290327005,45.65508290327005
15,16,0.0007404163624112654,37.02081812056327,37.02081812056327
15,18,0.0008783979103573982,43.91989551786991,43.91989551786991
15,22,0.0009820971386379869,49.10485693189934,49.10485693189934
15,24,0.0006112425891293468,30.562129456467336,30.562129456467336
15,26,0.00018046895750040102,9.02344787502005,9.02344787502005
15,27,0.0003942987578418004,19.71493789209002,19.71493789209002
15,28,0.00027673768925152276,13.836884462576139,13.836884462576139
15,29,0.0007085214207039599,35.42607103519799,35.42607103519799
15,30,0.0007123115892857528,35.615579464287634,35.615579464287634
15,31,0.0005202615637270275,26.013078186351372,26.013078186351372
15,35,0.0004104690609568071,20.523453047840356,20.523453047840356
15,38,0.0007895997865690302,39.4799893284515,39.4799893284515
15,41,0.00012461712097008908,6.230856048504453,6.230856048504453
15,43,7.960449398903259e-05,3.980224699451629,3.980224699451629
15,47,0.0003750486283365025,18.752431416825125,18.752431416825125
15,48,0.0004505450311858073,22.527251559290363,22.527251559290363
15,53,0.0007644333123318261,38.2216656165913,38.2216656165913
15,56,0.0009981397208203475,49.906986041017376,49.906986041017376
15,57,0.0008926737379186061,44.633686895930296,44.633686895930296
15,59,0.0006248545383865464,31.242726919327314,31.242726919327314
15,60,0.0002820441645553148,14.102208227765738,14.102208227765738
15,62,0.0009138072941560476,45.69036470780238,45.69036470780238
15,66,0.0009021431130378835,45.107155651894175,45.107155651894175
15,67,0.0007485773406058866,37.428867030294334,37.428867030294334
15,70,0.00011086586012762825,5.543293006381412,5.543293006381412
15,75,0.0006792119129462497,33.96059564731249,33.96059564731249
15,78,0.0009244623381820925,46.22311690910462,46.22311690910462
15,81,0.0008332073114873397,41.660365574366985,41.660365574366985
15,82,0.0004439603399581071,22.198016997905356,22.198016997905356
15,83,3.522516343331169e-05,1.7612581716655848,1.7612581716655848
15,87,0.0007782506586418013,38.912532932090066,38.912532932090066
15,89,0.0004907981287347293,24.539906436736466,24.539906436736466
15,90,9.882836800104649e-05,4.941418400052323,4.941418400052323
15,94,0.0005735816451409925,28.67908225704962,28.67908225704962
15,95,0.0006048587991931785,30.242939959658926,30.242939959658926
15,96,0.00031349119122296563,15.67455956114828,15.67455956114828
15,99,0.0004460831513386089,22.304157566930446,22.304157566930446
15,100,0.0009625129203647558,48.12564601823779,48.12564601823779
15,102,0.0004862470419327541,24.312352096637706,24.312352096637706
15,105,0.0005305797742977796,26.52898871488898,26.52898871488898
15,110,0.0002578461719235664,12.892308596178319,12.892308596178319
15,111,0.0008775137990952221,43.8756899547611,43.8756899547611
15,114,8.53889519916932e-05,4.26944759958466,4.26944759958466
15,117,0.00026804059216236416,13.402029608118207,13.402029608118207
15,123,0.0009740630451601795,48.70315225800897,48.70315225800897
15,125,0.0007945692097022551,39.72846048511275,39.72846048511275
15,126,0.0009848926187477215,49.24463093738608,49.24463093738608
15,129,0.0005070450398169025,25.352251990845122,25.352251990845122
15,130,0.0006472191414820791,32.36095707410395,32.36095707410395
15,134,0.0006737770983143288,33.68885491571643,33.68885491571643
15,139,0.0009318683393323463,46.593416966617305,46.593416966617305
15,144,0.00041261966738022273,20.630983369011133,20.630983369011133
15,145,0.0006323255135402842,31.616275677014208,31.616275677014208
15,148,0.0008078470465947894,40.39235232973947,40.39235232973947
15,149,0.0008226000945895606,41.130004729478024,41.130004729478024
16,2,0.0005915778759401811,29.57889379700905,29.57889379700905
16,3,0.0009163813471893119,45.81906735946559,45.81906735946559
16,6,0.00039401399560762344,19.70069978038117,19.70069978038117
16,8,0.0007369678486298861,36.848392431494304,36.848392431494304
16,11,0.0007281720527882369,36.408602639411846,36.408602639411846
16,12,0.00034151133383492484,17.07556669174624,17.07556669174624
16,13,0.0006985613709994323,34.92806854997161,34.92806854997161
16,14,0.0006643220773008697,33.21610386504348,33.21610386504348
16,16,0.0006170878498197583,30.854392490987912,30.854392490987912
16,18,0.0007696247177189728,38.481235885948635,38.481235885948635
16,22,0.000732347416881645,36.61737084408225,36.61737084408225
16,24,0.0005744209725598421,28.721048627992104,28.721048627992104
16,26,0.0003382254550835565,16.911272754177823,16.911272754177823
16,27,0.00022130405034429988,11.065202517214994,11.065202517214994
16,28,7.56472092417722e-05,3.7823604620886098,3.7823604620886098
16,29,0.00046347239940627345,23.173619970313673,23.173619970313673
16,30,0.0006616708068914868,33.08354034457434,33.08354034457434
16,31,0.0005450341738108684,27.251708690543417,27.251708690543417
16,34,0.0008762208502725871,43.81104251362935,43.81104251362935
16,35,0.00021123659994573963,10.561829997286981,10.561829997286981
16,38,0.0006450700063625717,32.25350031812858,32.25350031812858
16,41,0.000186027544743298,9.3013772371649,9.3013772371649
16,43,0.0003226618612431256,16.13309306215628,16.13309306215628
16,47,0.00013944693984445396,6.972346992222698,6.972346992222698
16,48,0.0002481980827062341,12.409904135311704,12.409904135311704
16,51,0.0008018461221914336,40.09230610957167,40.09230610957167
16,53,0.0007002729727336605,35.01364863668302,35.01364863668302
16,54,0.0008558135026122186,42.79067513061093,42.79067513061093
16,56,0.0007625424535473171,38.12712267736585,38.12712267736585
16,57,0.0006468963690781648,32.34481845390824,32.34481845390824
16,59,0.0007159806844221828,35.79903422110914,35.79903422110914
16,60,7.699022600453152e-05,3.8495113002265753,3.8495113002265753
16,62,0.0007329372764272676,36.646863821363375,36.646863821363375
16,66,0.0007591334849394813,37.95667424697407,37.95667424697407
16,67,0.0005683988539121377,28.419942695606885,28.419942695606885
16,70,0.00016474102362872443,8.23705118143622,8.23705118143622
16,75,0.0005538097228108091,27.690486140540457,27.690486140540457
16,78,0.0006893786455475456,34.46893227737728,34.46893227737728
16,81,0.000656751019223445,32.83755096117225,32.83755096117225
16,82,0.000488528519605475,24.426425980273745,24.426425980273745
16,83,0.0002754537901306213,13.772689506531064,13.772689506531064
16,84,0.0007965490024826749,39.82745012413374,39.82745012413374
16,87,0.0005734887821572025,28.674439107860124,28.674439107860124
16,89,0.00033729150606192265,16.86457530309613,16.86457530309613
16,90,0.00017309594287114011,8.654797143557005,8.654797143557005
16,92,0.0009433512969427124,47.167564847135615,47.167564847135615
16,94,0.00035530933304001077,17.765466652000537,17.765466652000537
16,95,0.0004255396292266538,21.27698146133269,21.27698146133269
16,96,0.0003841534635305839,19.207673176529195,19.207673176529195
16,99,0.00039722245509233515,19.861122754616755,19.861122754616755
16,100,0.0009161950415774388,45.80975207887194,45.80975207887194
16,102,0.00024283975666302936,12.141987833151468,12.141987833151468
16,104,0.0008887828101098376,44.43914050549187,44.43914050549187
16,105,0.00040636999898661,20.3184999493305,20.3184999493305
16,110,0.0003037871653161135,15.189358265805675,15.189358265805675
16,111,0.0006487427981493952,32.437139907469756,32.437139907469756
16,113,0.000983896324152465,49.19481620762325,49.19481620762325
16,114,0.000256429430864929,12.821471543246448,12.821471543246448
16,117,0.0001034176225052393,5.170881125261965,5.170881125261965
16,122,0.0008074220644743934,40.371103223719665,40.371103223719665
16,123,0.0007949254892047101,39.746274460235504,39.746274460235504
16,125,0.0008479977364945816,42.39988682472908,42.39988682472908
16,129,0.000558601660068887,27.93008300344435,27.93008300344435
16,130,0.00046994426396394133,23.497213198197066,23.497213198197066
16,134,0.0006511674592134816,32.55837296067408,32.55837296067408
16,136,0.0009061299516196939,45.3064975809847,45.3064975809847
16,139,0.0007203926549693247,36.01963274846623,36.01963274846623
16,144,0.0005410120541158749,27.05060270579374,27.05060270579374
16,145,0.0006163944377830169,30.81972188915084,30.81972188915084
16,148,0.0005579620861508359,27.898104307541793,27.898104307541793
16,149,0.0007037451440607156,35.18725720303578,35.18725720303578
17,5,0.0008839471934957473,44.197359674787364,44.197359674787364
17,10,0.000598909273556666,29.9454636778333,29.9454636778333
17,17,0.0009326380343478545,46.63190171739272,46.63190171739272
17,20,0.0005602885017585793,28.014425087928963,28.014425087928963
17,21,0.0008760572945155546,43.802864725777724,43.802864725777724
17,23,0.00023270644972101908,11.635322486050955,11.635322486050955
17,25,0.0007176295520657202,35.88147760328601,35.88147760328601
17,33,0.0006947535883368831,34.73767941684415,34.73767941684415
17,36,0.00011758630025182958,5.879315012591479,5.879315012591479
17,42,0.00021781078932294243,10.890539466147121,10.890539466147121
17,44,0.0005753965862606902,28.769829313034506,28.769829313034506
17,49,0.0006595286819858284,32.97643409929142,32.97643409929142
17,58,0.0005223864235533787,26.119321177668933,26.119321177668933
17,63,0.00010738085744876182,5.369042872438091,5.369042872438091
17,64,0.0007271341007470842,36.35670503735421,36.35670503735421
17,68,0.0008115122503767017,40.57561251883509,40.57561251883509
17,72,0.0008740897766292718,43.704488831463586,43.704488831463586
17,85,0.000842042996398904,42.1021498199452,42.1021498199452
17,88,0.0008622499378054274,43.11249689027137,43.11249689027137
17,91,0.0008354898220198384,41.774491100991916,41.774491100991916
17,97,8.40374738213846e-05,4.20187369106923,4.20187369106923
17,106,0.0006960779860703244,34.80389930351622,34.80389930351622
17,113,0.000942557374978255,47.127868748912746,47.127868748912746
17,115,0.0008948152396785789,44.74076198392895,44.74076198392895
17,116,0.0008954443341283763,44.77221670641882,44.77221670641882
17,118,0.0006130318325409027,30.651591627045136,30.651591627045136
17,119,0.0007302990990068111,36.51495495034055,36.51495495034055
17,121,0.0008894833973225888,44.474169866129444,44.474169866129444
17,127,0.000534996708621308,26.7498354310654,26.7498354310654
17,131,0.0005153632394337194,25.76816197168597,25.76816197168597
17,137,0.0007042022929670081,35.210114648350405,35.210114648350405
17,138,0.0005526943765936772,27.63471882968386,27.63471882968386
17,141,0.0001199368307790955,5.996841538954775,5.996841538954775
17,142,0.0009138169594484247,45.69084797242123,45.69084797242123
17,143,0.0005210432615550417,26.052163077752084,26.052163077752084
17,146,0.0005085295323335794,25.42647661667897,25.42647661667897
18,1,0.00036174521100013817,18.087260550006906,18.087260550006906
18,4,0.0003132387272458545,15.661936362292725,15.661936362292725
18,8,0.0009714523676495953,48.57261838247976,48.57261838247976
18,9,0.0009181979128604572,45.90989564302286,45.90989564302286
18,14,0.0009386115288246721,46.9305764412336,46.9305764412336
18,19,0.000594401693754746,29.720084687737298,29.720084687737298
18,22,0.0008593371153053364,42.96685576526682,42.96685576526682
18,32,0.0001603615152822169,8.018075764110845,8.018075764110845
18,34,0.0005869717696710727,29.34858848355363,29.34858848355363
18,37,0.0003740669031104412,18.703345155522058,18.703345155522058
18,39,0.0005111349547472455,25.556747737362276,25.556747737362276
18,40,0.00016712756645554457,8.356378322777228,8.356378322777228
18,46,0.0008657410621199734,43.287053105998666,43.287053105998666
18,50,0.0006372510339742133,31.862551698710664,31.862551698710664
18,51,0.0007810720746609685,39.053603733048426,39.053603733048426
18,54,0.0008307303288543504,41.53651644271752,41.53651644271752
18,55,0.0003838514146110531,19.192570730552656,19.192570730552656
18,56,0.0007004828482774211,35.024142413871054,35.024142413871054
18,61,0.00029538477348466926,14.769238674233463,14.769238674233463
18,62,0.0008823388601665799,44.11694300832899,44.11694300832899
18,65,8.931491457928262e-05,4.465745728964131,4.465745728964131
18,69,0.00023233919522995186,11.616959761497592,11.616959761497592
18,71,0.0007897767774763293,39.48883887381646,39.48883887381646
18,73,0.00022238065916880962,11.119032958440481,11.119032958440481
18,74,0.0005774853483473362,28.87426741736681,28.87426741736681
18,76,0.000312560598927272,15.628029946363599,15.628029946363599
18,77,0.0002877923893259053,14.389619466295267,14.389619466295267
18,79,0.0004608807675410518,23.04403837705259,23.04403837705259
18,80,0.0005279325423444254,26.396627117221264,26.396627117221264
18,81,0.0009528853403790488,47.64426701895244,47.64426701895244
18,87,0.0009409511231444367,47.047556157221834,47.047556157221834
18,92,0.0009161926490809446,45.80963245404723,45.80963245404723
18,93,0.0005845368549413525,29.226842747067625,29.226842747067625
18,98,0.0003432117788966257,17.160588944831282,17.160588944831282
18,101,0.0008536794204294806,42.68397102147403,42.68397102147403
18,103,0.0001426356727889824,7.131783639449121,7.131783639449121
18,104,0.0009117702847186971,45.58851423593485,45.58851423593485
18,109,0.0003040270296505439,15.201351482527196,15.201351482527196
18,116,0.000929978987537048,46.4989493768524,46.4989493768524
18,120,0.0004686083834245093,23.430419171225466,23.430419171225466
18,123,0.0008459713401549285,42.29856700774642,42.29856700774642
18,124,0.00019410994652982363,9.70549732649118,9.70549732649118
18,132,0.0006874035716210844,34.37017858105422,34.37017858105422
18,133,0.00046122680293661755,23.061340146830876,23.061340146830876
18,135,0.0004300459187647522,21.502295938237612,21.502295938237612
18,136,0.0007931209735893147,39.656048679465734,39.656048679465734
18,139,0.0007885248355186886,39.42624177593443,39.42624177593443
18,140,0.00044282085128210527,22.141042564105263,22.141042564105263
18,142,0.0009214675247248088,46.073376236240435,46.073376236240435
18,147,0.0004708787319202866,23.543936596014333,23.543936596014333
18,148,0.0009818030344280336,49.090151721401675,49.090151721401675
18,150,0.000596838756224819,29.841937811240946,29.841937811240946
19,2,3.647157413182577e-05,1.8235787065912885,1.8235787065912885
19,3,0.000676483473344879,33.82417366724395,33.82417366724395
19,6,0.00033590152453997547,16.795076226998773,16.795076226998773
19,7,0.0006056554887903056,30.282774439515276,30.282774439515276
19,12,0.00056000321358554,28.000160679277,28.000160679277
19,13,0.00012784082104003565,6.392041052001782,6.392041052001782
19,15,0.0006223473394827801,31.117366974139003,31.117366974139003
19,17,0.0008461730340250756,42.30865170125378,42.30865170125378
19,24,0.00018061042353027028,9.030521176513513,9.030521176513513
19,26,0.000763326419977164,38.1663209988582,38.1663209988582
19,27,0.000488439110223534,24.421955511176698,24.421955511176698
19,28,0.0006981760949742748,34.908804748713735,34.908804748713735
19,29,0.0009649948419208723,48.249742096043605,48.249742096043605
19,31,7.946005779188441e-05,3.9730028895942207,3.9730028895942207
19,35,0.0005345259166637543,26.726295833187717,26.726295833187717
19,38,0.0005077619782928909,25.388098914644548,25.388098914644548
19,41,0.0006753782429518271,33.76891214759135,33.76891214759135
19,43,0.0006290319745009846,31.451598725049227,31.451598725049227
19,45,0.0006122667991229074,30.613339956145364,30.613339956145364
19,47,0.000739397400414357,36.96987002071785,36.96987002071785
19,48,0.0008616062426298366,43.08031213149182,43.08031213149182
19,52,0.0006853286986138067,34.26643493069033,34.26643493069033
19,53,0.0003030648641414342,15.15324320707171,15.15324320707171
19,57,0.000959260004109116,47.9630002054558,47.9630002054558
19,59,0.00015426648452622653,7.713324226311326,7.713324226311326
19,60,0.0006999857739127287,34.99928869563643,34.99928869563643
19,66,0.0005752106002227698,28.760530011138485,28.760530011138485
19,68,0.0009571985492597347,47.85992746298673,47.85992746298673
19,70,0.0005308957272100598,26.54478636050299,26.54478636050299
19,72,0.000903377671867945,45.16888359339725,45.16888359339725
19,75,0.0004069204726463156,20.34602363231578,20.34602363231578
19,78,0.0009073628791222585,45.368143956112924,45.368143956112924
19,82,0.00014213011485654934,7.106505742827467,7.106505742827467
19,83,0.0005610841514032088,28.05420757016044,28.05420757016044
